address,description,status,dns_name
172.16.3.4/24,data-mover01.dcm.preprod.cji.fr,active,
172.16.3.5/24,srv-data-mover3.cji.fr,active,
172.16.3.6/24,? TBD,active,srv-backoffice.cosvod.regie.tvvideoms.com
172.16.3.7/24,data-mover-3.vms2.arkena.com,active,
172.16.3.8/24,tf1-ftp.data.media.tvvideoms.com,active,
172.16.3.10/24,storage-01.isilon.cji.fr - VIP,active,
172.16.3.11/24,node1.storage-01.isilon.cji.fr,active,
172.16.3.12/24,node2-1.storage-01.isilon.cji.fr,active,
172.16.3.13/24,node3-1.storage-01.isilon.cji.fr,active,
172.16.3.15/24,node2-2.storage-01.isilon.cji.fr,active,
172.16.3.16/24,node3-2.storage-01.isilon.cji.fr,active,
172.16.3.17/24,node4.storage-01.isilon.cji.fr,active,
172.16.3.18/24,node5.storage-01.isilon.cji.fr,active,
172.16.3.19/24,node6-1.storage-01.isilon.cji.fr,active,
172.16.3.20/24,node7.storage-01.isilon.cji.fr,active,
172.16.3.30/24,storage.isilon2.cji.fr - SmartConnect,active,
172.16.3.31/24,node1.storage.isilon2.cji.fr,active,
172.16.3.32/24,node2.storage.isilon2.cji.fr,active,
172.16.3.33/24,node3.storage.isilon2.cji.fr,active,
172.16.3.34/24,node4.storage.isilon2.cji.fr,active,
172.16.3.101/24,TRANSCO-DCM-01,active,
172.16.3.102/24,TRANSCO-DCM-02,active,
172.16.3.103/24,TRANSCO-DCM-03,active,
172.16.3.104/24,TRANSCO-DCM-04,active,
172.16.3.105/24,TRANSCO-DCM-05,active,
172.16.3.106/24,TRANSCO-DCM-06,active,
172.16.3.108/24,TRANSCO-DCM-08,active,
172.16.3.109/24,TRANSCO-DCM-09,active,
172.16.3.110/24,TRANSCO-DCM-10,active,
172.16.3.111/24,TRANSCO-DCM-11,active,
172.16.3.113/24,TRANSCO-DCM-VMS2-Watermarking,active,
172.16.3.114/24,TRANSCO-WTM-01,active,
172.16.3.115/24,TRANSCO-WTM-02,active,
172.16.3.143/24,TRANSCO-DCM-33,active,
172.16.3.144/24,TRANSCO-DCM-34,active,
172.16.3.145/24,TRANSCO-DCM-35,active,
172.16.3.146/24,TRANSCO-DCM-36,active,
172.16.3.147/24,SRV-ENG-QA-01,active,
172.16.3.148/24,INCONNUE,active,
172.16.3.149/24,SRV-ENG-PP-01,active,
172.16.3.254/24,GATEWAY,active,
95.81.145.192/26,lbz-cap-a,active,
95.81.145.193/26,lbz-rmv-a,active,
95.81.145.194/26,lbz-rku-a,active,
95.81.145.195/26,lbz-bor-a,active,
95.81.145.196/26,lbz-lyo-a,active,
95.81.145.197/26,lbz-str-a,active,
95.81.145.198/26,lbz-lil-a,active,
95.81.145.199/26,lbz-ren-a,active,
95.81.145.200/26,lbz-mrs-a,active,
95.81.145.201/26,lbz-anc-a,active,
95.81.145.202/26,lbz-preprod-a,active,
95.81.145.203/26,lbz-itx2-a,active,
95.81.146.1/27,sw-core-itx2-vip.as43646.net,active,sw-core-itx2-vip.as43646.net
95.81.146.2/27,sw-core-itx2-1.as43646.net,active,sw-core-itx2-1.as43646.net
95.81.146.3/27,sw-core-itx2-2.as43646.net,active,sw-core-itx2-2.as43646.net
95.81.146.4/27,origin-a1.live.origin.arkena.com,active,hlsg-out-a.tdf-cdn.com
95.81.146.5/27,ftp-in-a1.od.origin.arkena.com,active,wowg-out-a.tdf-cdn.com
95.81.146.6/27,origin-b1.live.origin.arkena.com_Dav,active,mp3lg2-out-a.tdf-cdn.com
95.81.146.7/27,origin-b2.live.origin.arkena.com_DAV,active,adwzg-out-a.tdf-cdn.com
95.81.146.8/27,audio-in-a1.origin.arkena.com,active,flvlg-out-a.tdf-cdn.com
95.81.146.9/27,origin-b3.live.origin.arkena.com_DAV,active,hbb11lg-out-a.tdf-cdn.com
95.81.146.33/27,sw-core-rmv-vip.as43646.net,active,sw-core-rmv-vip.as43646.net
95.81.146.34/27,sw-core-rmv-1.as43646.net,active,sw-core-rmv-1.as43646.net
95.81.146.35/27,sw-core-rmv-2.as43646.net,active,sw-core-rmv-2.as43646.net
95.81.146.36/27,origin-a2.live.origin.arkena.com,active,
95.81.146.37/27,ftp-in-a2.od.origin.arkena.com,active,
95.81.146.38/27,audio-in-a2.origin.arkena.com,active,
95.81.146.39/27,origin-c1.live.origin.arkena.com_DAV,active,
95.81.146.40/27,origin-c2.live.origin.arkena.com_Dav,active,
95.81.146.89/29,sw-core-itx2-varp,active,
95.81.146.90/29,sw-core-itx2-1,active,
95.81.146.91/29,sw-core-itx2-2,active,
95.81.146.97/29,sw-core-rmv-varp,active,
95.81.146.98/29,sw-core-rmv-1,active,
95.81.146.99/29,sw-core-rmv-2,active,
95.81.147.5/24,REVERSEPROXY,active,wowg-out-b.tdf-cdn.com
95.81.147.6/24,OSM Service RMV,active,mp3lg2-out-b.tdf-cdn.com
95.81.147.7/24,adwzg-out-b,active,adwzg-out-b.tdf-cdn.com
95.81.147.8/24,flvlg-out-b,active,flvlg-out-b.tdf-cdn.com
95.81.147.9/24,hbb11lg-out-b,active,hbb11lg-out-b.tdf-cdn.com
95.81.147.10/24,bigbang-ui-rmv,active,
95.81.147.11/24,webcg1-out-b,active,webcg1-out-b.tdf-cdn.com
95.81.147.15/24,chkg-out-b,active,
95.81.147.20/24,adwzg2-out-b,active,adwzg2-out-b.tdf-cdn.com
95.81.147.23/24,httpg3-out-b,active,httpg3-out-b.tdf-cdn.com
95.81.147.24/24,adwzg3-out-b,active,
95.81.147.25/24,adwzg4-out-b,active,
95.81.147.26/24,hcacheg-out-b,active,hcacheg-out-b.tdf-cdn.com
95.81.147.27/24,adwzg5-out-b,active,
95.81.147.28/24,audiots-out-b,active,
95.81.147.29/24,httpg3-rdrless-b,active,httpod.scdn.arkena.com
95.81.147.30/24,audio-out-b,active,audio.scdn.arkena.com
95.81.147.31/24,radionomy-out-b,active,
95.81.147.32/24,webservices.tv-radio.com,active,
95.81.147.33/24,metadatas.tv-radio.com,active,
95.81.147.34/24,ConnecTNT,active,
95.81.147.35/24,Synchroscreen-Front,active,
95.81.147.36/24,Synchroscreen-Back,active,
95.81.147.37/24,Salto-Front,active,
95.81.147.38/24,Salto-Back,active,
95.81.147.39/24,adwzg6-out-b,active,
95.81.147.40/24,hcacheg-out-b RDR,active,
95.81.147.41/24,triton-out-b,active,
95.81.147.42/24,ConnecTNT Preprod,active,
95.81.147.43/24,Synchroscreen-Front Preprod,active,
95.81.147.44/24,Synchroscreen-Back Preprod,active,
95.81.147.45/24,orgine-live-rmv-out,active,
95.81.147.46/24,ORIGIN-OD-RMV-OUT,active,
95.81.147.50/24,backoffice.cdn.arkena.com,active,
95.81.147.51/24,frontoffice.cdn.arkena.com,active,
95.81.147.52/24,ws.cdn.arkena.com,active,
95.81.147.60/24,OSM-B,active,
95.81.147.125/24,TEST OP-CDN,active,
95.81.147.191/24,vpnaccess-rmv.arkena.net,active,vpnaccess-rmv.arkena.net
95.81.147.193/26,hss-in-a2,active,hss-in-a2.tdf-cdn.com
95.81.147.194/26,rtsp-in-a2,active,rtsp-in-a2.tdf-cdn.com
95.81.147.195/26,mp3-in-e2,active,mp3-in-e2.tdf-cdn.com
95.81.147.196/26,wowg-in-a2,active,wowg-in-a2.tdf-cdn.com
95.81.147.197/26,mp3-in-f2,active,mp3-in-f2.tdf-cdn.com
95.81.147.198/26,mp3-in-g2,active,mp3-in-g2.tdf-cdn.com
95.81.147.199/26,adwzbip-in-a2,active,adwzbip-in-a2.tdf-cdn.com
95.81.147.200/26,adwzbip-in-b2,active,adwzbip-in-b2.tdf-cdn.com
95.81.147.201/26,chunk-in-b2,active,chunk-in-b2.tdf-cdn.com
95.81.147.202/26,adwzbip-in-c2,active,adwzbip-in-c2.tdf-cdn.com
95.81.147.203/26,ftp-in-a2,active,
95.81.147.204/26,mp3-in-h2,active,
95.81.147.205/26,flv-in-a2,active,
95.81.147.206/26,chunk-in-d2,active,
95.81.147.207/26,triton-in-a3.stcon.wan,active,
95.81.147.208/26,triton-in-a4.stcon.wan,active,
95.81.147.209/26,httpull-in-b2,active,
95.81.147.210/26,chunk-in-f2,active,
95.81.147.211/26,wowg-in-b2,active,
95.81.147.212/26,ftp-in-f2,active,ftp-in-f2.tdf-cdn.com
95.81.147.213/26,mp3-in-k2,active,mp3-in-k2.tdf-cdn.com
95.81.147.214/26,adwzbip-in-d2,active,
95.81.147.215/26,httpull-in-c2,active,
95.81.147.216/26,ftp-in-g2,active,
95.81.147.217/26,ftp-in-h2,active,ftp-in-h2.tdf-cdn.com
95.81.147.218/26,chunk-in-g2,active,chunk-in-g2.tdf-cdn.com
95.81.147.219/26,adwzbip-in-e2,active,adwzbip-in-e2.tdf-cdn.com
95.81.147.220/26,adwzbip-in-f2,active,adwzbip-in-f2.tdf-cdn.com
95.81.147.221/26,adwzbip-in-g2,active,adwzbip-in-g2.tdf-cdn.com
95.81.147.222/26,adwzbip-in-h2,active,adwzbip-in-h2.tdf-cdn.com
95.81.147.223/26,adwzbip-in-i2,active,adwzbip-in-i2.tdf-cdn.com
95.81.147.224/26,httpull-in-d2,active,httpull-in-d2.tdf-cdn.com
95.81.147.225/26,httpull-in-e2,active,
95.81.147.226/26,hss-in-c2,active,
95.81.147.227/26,httpull-in-f2,active,
95.81.147.228/26,adwzbip-in-j2,active,adwzbip-in-j2.tdf-cdn.com
95.81.147.229/26,hsscs-in-a3,active,
95.81.147.230/26,hsscs-in-a4,active,
95.81.147.231/26,adwzbip-in-k2.stcon.wan,active,
95.81.147.232/26,mp3-in-l2.stcon.wan,active,
95.81.147.233/26,chunk-in-a2,active,
95.81.147.234/26,mp3-in-m2.stcon.wan,active,
95.81.147.235/26,dbmysql,active,
95.81.147.252/26,sw-core-rmv-1,active,sw-core-rmv-1.as43646.net
95.81.147.253/26,sw-core-rmv-2,active,sw-core-rmv-2.as43646.net
95.81.147.254/26,sw-core-rmv-varp,active,sw-core-rmv-vip.as43646.net
95.81.154.1/24,mp3-out-d,active,
95.81.154.2/24,ts-out-a,active,
95.81.154.3/24,flv-out-d,active,
95.81.154.4/24,dl-out-d,active,
95.81.154.5/24,stream-out-d,active,
95.81.154.145/28,router-vrrp,active,
95.81.154.146/28,router-1,active,
95.81.154.147/28,router-2,active,
95.81.154.161/28,ro-rku-1,active,ro-rku-1.as43646.net
95.81.154.193/26,mp3-in-d1,active,
95.81.154.194/26,mp3-in-d2,active,
95.81.154.195/26,ts-in-a1,active,
95.81.154.196/26,ts-in-a2,active,
95.81.154.197/26,flv-in-d1,active,
95.81.154.198/26,flv-in-d2,active,
95.81.154.199/26,dl-in-vrrp,active,
95.81.154.200/26,dl-in-d1,active,
95.81.154.201/26,dl-in-d2,active,
95.81.154.252/26,ro-rku-1,active,
95.81.154.253/26,ro-rku-2,active,
95.81.154.254/26,ro-rku-vrrp,active,
95.81.155.5/24,REVERSEPROXY,active,
95.81.155.6/24,OSM Service ITX2,active,
95.81.155.7/24,adwzg-out-c,active,
95.81.155.8/24,flvg-out-c,active,
95.81.155.9/24,hbb11lg-out-c,active,
95.81.155.10/24,bigbang-ui-itx2,active,
95.81.155.11/24,webcg1-out-c,active,
95.81.155.14/24,flvog-out-c,active,
95.81.155.15/24,chkg-out-c,active,
95.81.155.16/24,mptslg-out-c,active,
95.81.155.17/24,mp3tslg-out-c,active,
95.81.155.18/24,mp3tslg2-out-c,active,
95.81.155.19/24,httpg-out-c,active,
95.81.155.20/24,adwzg2-out-c,active,
95.81.155.23/24,httpg3-ou-c,active,httpg3-out-c.tdf-cdn.com
95.81.155.24/24,adwzg3-out-c,active,
95.81.155.25/24,adwzg4-out-c,active,
95.81.155.26/24,hcacheg-out-c,active,hcacheg-out-a.tdf-cdn.com
95.81.155.27/24,adwzg5-out-a,active,hcacheg2-out-a.tdf-cdn.com
95.81.155.28/24,audiots-out-a,active,
95.81.155.29/24,httpg3-rdrless-c,active,httpod.scdn.arkena.com
95.81.155.30/24,audio-out-c,active,audio.scdn.arkena.com
95.81.155.31/24,radionomy-out-c,active,
95.81.155.32/24,webservices.tv-radio.com,active,
95.81.155.33/24,metadatas.tv-radio.com,active,
95.81.155.34/24,ConnecTNT,active,
95.81.155.35/24,Synchroscreen-Front,active,
95.81.155.36/24,Synchroscreen-Back,active,
95.81.155.37/24,Salto-Front,active,
95.81.155.38/24,Salto-Back,active,
95.81.155.39/24,adwzg6-out-c,active,
95.81.155.40/24,hcacheg-out-c RDR,active,
95.81.155.41/24,triton-out-c,active,
95.81.155.42/24,ConnecTNT Preprod,active,
95.81.155.43/24,Synchroscreen-Front Preprod,active,
95.81.155.44/24,Synchroscreen-Back Preprod,active,
95.81.155.45/24,origine-live-itx2-out,active,
95.81.155.46/24,ORIGIN-OD-ITX2-OUT,active,
95.81.155.47/24,CONNECTNT MAGICLIGHT FWBACK (SW-870),active,
95.81.155.48/24,CONNECTNT MAGICLIGHT LB (SW-871),active,
95.81.155.49/24,CONNECTNT MAGICLIGHT FWFRONT (SW-872),active,
95.81.155.50/24,backoffice.cdn.arkena.com,active,
95.81.155.51/24,frontoffice.cdn.arkena.com,active,
95.81.155.52/24,ws.cdn.arkena.com,active,
95.81.155.60/24,OSM-B,active,
95.81.155.125/24,TEST OP-CDN,active,
95.81.155.126/24,TEST OP-CDN 2,active,
95.81.155.191/24,vpnaccess-itx2.arkena.net,active,vpnaccess-itx2.arkena.net
95.81.155.195/26,mp3-in-e1.stcon.wan,active,
95.81.155.196/26,wowg-in-a1.stcon.wan,active,
95.81.155.197/26,mp3-in-f1.stcon.wan,active,
95.81.155.198/26,mp3-in-g1.stcon.wan,active,
95.81.155.199/26,adwzbip-in-a1.stcon.wan,active,
95.81.155.200/26,adwzbip-in-b1.stcon.wan,active,
95.81.155.201/26,chunk-in-b1.stcon.wan,active,
95.81.155.202/26,adwzbip-in-c1.stcon.wan,active,
95.81.155.204/26,mp3-in-h1.stcon.wan,active,
95.81.155.205/26,flv-in-a1.stcon.wan,active,
95.81.155.206/26,chunk-in-d1.stcon.wan,active,
95.81.155.207/26,triton-in-a1.stcon.wan,active,
95.81.155.208/26,triton-in-a2.stcon.wan,active,
95.81.155.209/26,httpull-in-b1.stcon.wan,active,
95.81.155.210/26,chunk-in-f1.stcon.wan,active,
95.81.155.211/26,wowg-in-b1.stcon.wan,active,
95.81.155.213/26,mp3-in-k1.stcon.wan,active,
95.81.155.214/26,adwzbip-in-d1.stcon.wan,active,
95.81.155.215/26,httpull-in-c1.stcon.wan,active,
95.81.155.217/26,ftp-in-h1.stcon.wan,active,
95.81.155.218/26,chunk-in-g1.stcon.wan,active,
95.81.155.219/26,adwzbip-in-e1.stcon.wan,active,
95.81.155.220/26,adwzbip-in-f1.stcon.wan,active,
95.81.155.221/26,adwzbip-in-g1.stcon.wan,active,
95.81.155.222/26,adwzbip-in-h1.stcon.wan,active,
95.81.155.223/26,adwzbip-in-i1.stcon.wan,active,adwzbip-in-i1.tdf-cdn.com
95.81.155.224/26,httpull-in-d1.stcon.wan,active,
95.81.155.225/26,httpull-in-e1.stcon.wan,active,
95.81.155.226/26,httpull-in-f1.stcon.wan,active,httpull-in-f1.tdf-cdn.com
95.81.155.227/26,chunk-in-h1.stcon.wan,active,
95.81.155.228/26,adwzbip-in-j1.stcon.wan,active,adwzbip-in-j1.tdf-cdn.com
95.81.155.229/26,hsscs-in-a5.stcon.wan,active,
95.81.155.231/26,adwzbip-in-k1.stcon.wan,active,
95.81.155.232/26,mp3-in-l1.stcon.wan,active,
95.81.155.233/26,chunk-in-a1.stcon.wan,active,
95.81.155.234/26,mp3-in-m1.stcon.wan,active,
95.81.155.235/26,dbmysql,active,
95.81.155.252/26,sw-core-itx2-1,active,sw-core-itx2-1.as43646.net
95.81.155.253/26,sw-core-itx2-2,active,sw-core-itx2-2.as43646.net
95.81.155.254/26,sw-core-itx2-varp,active,sw-core-itx2-vip.as43646.net
95.81.159.1/24,mp3lg-pool-a-preprod,active,mp3lg-pool-a.preprod.tdf-cdn.com
95.81.159.2/24,rdr-preprod,active,
95.81.159.3/24,test-out-preprod,active,
95.81.159.4/24,wowza-out-preprod,active,
95.81.159.5/24,http-caching-preprod,active,
95.81.159.6/24,adwzg-preprod,active,
95.81.159.7/24,flvg-out.preprod,active,
95.81.159.8/24,hbb11lg-out.preprod,active,
95.81.159.9/24,httpg-out.preprod,active,
95.81.159.10/24,rdr-preprod-2,active,
95.81.159.11/24,CHKP preprod,active,
95.81.159.12/24,flvop preprod,active,
95.81.159.13/24,mptslp preprod,active,
95.81.159.14/24,rdr-preprod-3,active,
95.81.159.15/24,MP3TSP preprod,active,
95.81.159.16/24,mptslp alternative,active,
95.81.159.17/24,Hbb11P Out preprod,active,
95.81.159.18/24,rdr-preprod-3  (adwzp),active,
95.81.159.19/24,rdr-preprod-3 (mp3lgp),active,
95.81.159.20/24,radionomy-preprod,active,
95.81.159.23/24,poc_haproxy,active,
95.81.159.24/24,chunked preprod (rdr-preprod-3),active,
95.81.159.25/24,Triton Out A,active,
95.81.159.100/24,CDNAPI export service1 test,active,
95.81.159.193/26,wowza-capt-a1,active,
95.81.159.194/26,wowza-capt-a2,active,
95.81.159.195/26,mp3-in-a1,active,
95.81.159.196/26,mp3-in-a2,active,
95.81.159.197/26,adw-in-a1,active,
95.81.159.198/26,adw-in-a2,active,
95.81.159.199/26,adwzg-in-b1,active,
95.81.159.200/26,webdav-in-a1.preprod,active,
95.81.159.201/26,webdav-in-a2.preprod,active,
95.81.159.202/26,webdav-in-a.preprod,active,
95.81.159.203/26,hss-in-a-preprod LC,active,
95.81.159.204/26,hss-in-b.preprod,active,
95.81.159.205/26,httpull-in-a1,active,
95.81.159.206/26,httpull-in-a2,active,
95.81.159.207/26,fmsg-in-a1,active,
95.81.159.208/26,codeshop-in-a1,active,
95.81.159.209/26,wow-in-test1,active,
95.81.159.210/26,hss-in-b2,active,
95.81.159.211/26,ftp-in-a1.preprod,active,
95.81.159.212/26,mptslp-in-a1,active,
95.81.159.213/26,mptslp-in-a2,active,
95.81.159.214/26,ftp-in-a2.preprod,active,
95.81.159.215/26,capt-enc-1,active,
95.81.159.216/26,flv-in-a.preprod,active,
95.81.159.217/26,cdn-itransmux-1,active,
95.81.159.218/26,ws-md-1.preprod,active,
95.81.159.219/26,triton-in-a1,active,
95.81.159.220/26,origin-itx2-a1.preprod,active,
95.81.159.221/26,origin-itx2-rtmp-a1.preprod,active,
95.81.159.239/26,enc-envivio-1,active,
95.81.159.240/26,enc-al2400-1,active,
95.81.159.241/26,enc-viamotion-1,active,
95.81.159.242/26,origin-load-test-1,active,
95.81.159.252/26,ro-ivr-1,active,
95.81.159.254/26,ro-ivr-vrrp,active,
91.209.15.10/24,swift2.cap.srl.smartjog.net (deprecated ?),active,swift2.cap.srl.smartjog.net
91.209.15.11/24,swift.la.srl.smartjog.net (deprecated ?),active,swift.la.srl.smartjog.net
91.209.15.12/24,api.c4m.arkena.com,active,api.c4m.arkena.com
91.209.15.13/24,backoffice.c4m.arkena.com,active,backoffice.c4m.arkena.com
91.209.15.14/24,synapse.c4m.arkena.com,active,synapse.c4m.arkena.com
91.209.15.15/24,membersite.c4m.arkena.com,active,membersite.c4m.arkena.com
91.209.15.16/24,webservices.c4m.arkena.com,active,webservices.c4m.arkena.com
91.209.15.17/24,webservices.smartjog.com,active,
91.209.15.18/24,mobius-backoffice.smartjog.com,active,
91.209.15.19/24,synapse.smartjog.com,active,
91.209.15.20/24,web-ops.c4m.arkena.com,active,web-ops.c4m.arkena.com
91.209.15.21/24,membersite.smartjog.com,active,
91.209.15.22/24,webservices-billing.c4m.arkena.com,active,
91.209.15.24/24,webservices-128.c4m.arkena.com,active,
91.209.15.25/24,webservices-test.c4m.arkena.com,active,
91.209.15.26/24,flashstream.smartjog.com,active,
91.209.15.27/24,swift-fr-1.c4m.arkena.com (deprecated),active,swift-fr-1.c4m.arkena.com
91.209.15.28/24,swift-us-1.c4m.arkena.com,active,swift-us-1.c4m.arkena.com
91.209.15.29/24,doc.api.c4m.arkena.com,active,doc.api.c4m.arkena.com
91.209.15.30/24,membersite-tls.c4m.arkena.com,active,
91.209.15.244/28,vpnrxtx-us-1.c4m.arkena.com,active,
91.209.15.245/28,vpnrxtx-us-2.c4m.arkena.com,active,
95.81.145.1/28,vpnrxtx-1.edata.fr.c4m.tvvideoms.com,active,
95.81.145.2/28,vpnrxtx-2.edata.fr.c4m.tvvideoms.com,active,
95.81.145.3/28,vpnrxtx-3.edata.fr.c4m.tvvideoms.com,active,
95.81.145.12/28,vip,active,sw-core-itx2-vip.as43646.net
95.81.145.13/28,ro-1,active,sw-core-itx2-1.as43646.net
95.81.145.14/28,ro-2,active,sw-core-itx2-2.as43646.net
213.205.126.1/27,ro-vip,active,
213.205.126.2/27,ro-1,active,
213.205.126.3/27,ro-2,active,
213.205.126.5/27,web-ops-2.dmzpro.fr.c4m.arkena.com,active,
213.205.126.6/27,conf.lecapitole.smartjog.wan,active,
213.205.126.7/27,web-front-5.c4m.arkena.com,active,
213.205.126.8/27,web-front-6.c4m.arkena.com,active,
213.205.126.9/27,web-front-vip.c4m.arkena.com,active,
213.205.126.10/27,swift-fr-1.c4m.arkena.com,active,
10.28.41.5/24,zixi-app-1.priv,active,
10.28.41.6/24,zixi-fw-1.priv,active,
10.28.41.7/24,zixi-fw-2.priv,active,
10.28.41.8/24,zixi-app-2.priv,active,
10.28.41.9/24,zixi-fw-vip.priv,active,
10.28.41.10/24,zixi-app-vip.priv,active,
213.205.126.121/29,zixi-vip-router-gw.pub,active,
213.205.126.122/29,zixi-router-1.pub,active,
213.205.126.123/29,zixi-router-2.pub,active,
213.205.126.124/29,zixi-fw-1.pub,active,
213.205.126.125/29,zixi-fw-2.pub,active,
213.205.126.126/29,zixi-fw-vip-gw.pub,active,
10.1.5.9/29,rr-1.pctrl.sco.woode.arkena.com,active,rr-1.pctrl.sco.woode.tvvideoms.com
10.1.5.10/29,ro-canal-1.pctrl.sco.woode.arkena.com,active,ro-canal-1.pctrl.sco.woode.tvvideoms.com
10.1.5.11/29,rr-2.pctrl.sco.woode.arkena.com,active,rr-2.pctrl.sco.woode.tvvideoms.com
10.1.5.12/29,fw-snl-1.pctrl.sco.woode.arkena.com,active,fw-snl-1.pctrl.sco.woode.tvvideoms.com
10.1.5.13/29,fw-snl-2.pctrl.sco.woode.arkena.com,active,fw-snl-2.pctrl.sco.woode.tvvideoms.com
10.1.5.17/29,rr-2.sctrl.sco.woode.arkena.com,active,rr-2.sctrl.sco.woode.tvvideoms.com
10.1.5.18/29,ro-canal-2.sctrl.sco.woode.arkena.com,active,ro-canal-2.sctrl.sco.woode.tvvideoms.com
10.1.5.19/29,rr-1.sctrl.sco.woode.arkena.com,active,rr-1.sctrl.sco.woode.tvvideoms.com
10.1.5.20/29,fw-snl-1.sctrl.sco.woode.arkena.com,active,fw-snl-1.sctrl.sco.woode.tvvideoms.com
10.1.5.21/29,fw-snl-2.sctrl.sco.woode.arkena.com,active,fw-snl-2.sctrl.sco.woode.tvvideoms.com
10.1.5.22/29,vrrp.sctrl.sco.woode.arkena.com,active,vrrp.sctrl.sco.woode.tvvideoms.com
10.1.5.65/27,srcnat-1.arkena.preprod.snlco.woode.arkena.com,active,srcnat-1.arkena.preprod.snlco.woode.arkena
10.1.5.97/27,rsync.arkena.prod.snlco.woode.arkena.com,active,ftp.arkena.prod.snlco.woode.arkena
10.1.5.100/27,reception.arkena.prod.snlco.woode.arkena.com,active,
10.1.5.103/27,cleaner.arkena.prod.snlco.woode.arkena.com,active,cleaner.arkena.prod.snlco.woode.arkena
10.1.5.106/27,pub.arkena.prod.snlco.woode.arkena.com,active,pub.arkena.prod.snlco.woode.arkena
10.1.5.107/27,bbh-pub.arkena.prod.snlco.woode.arkena.com,active,bbh-pub.arkena.prod.snlco.woode.arkena
10.1.5.125/27,ftpmvs.arkena.prod.snlco.woode.arkena.com,active,ftpmvs.arkena.prod.snlco.woode.arkena
10.1.5.193/27,router-ctrl.canal.preprod.snlco.woode.arkena.com,active,router-ctrl.canal.preprod.snlco.woode.arkena
10.1.5.225/27,router-ctrl.canal.prod.snlco.woode.arkena.com,active,router-ctrl.canal.prod.snlco.woode.arkena
10.1.5.242/27,provisioning.canal.prod.snlco.woode.arkena.com,active,provisioning.canal.prod.snlco.woode.arkena
10.1.6.1/29,rr-2.pdata.sco.woode.arkena.com,active,rr-2.pdata.sco.woode.tvvideoms.com
10.1.6.2/29,ro-canal-1.pdata.sco.woode.arkena.com,active,ro-canal-1.pdata.sco.woode.tvvideoms.com
10.1.6.3/29,rr-1.pdata.sco.woode.arkena.com,active,rr-1.pdata.sco.woode.tvvideoms.com
10.1.6.4/29,fw-snl-out-1.pdata.sco.woode.arkena.com,active,fw-snl-out-1.pdata.sco.woode.tvvideoms.com
10.1.6.5/29,fw-snl-out-2.pdata.sco.woode.arkena.com,active,fw-snl-out-2.pdata.sco.woode.tvvideoms.com
10.1.6.6/29,vrrp.pdata.sco.woode.arkena.com,active,vrrp.pdata.sco.woode.tvvideoms.com
10.1.6.9/29,rr-1.sdata.sco.woode.arkena.com,active,rr-1.sdata.sco.woode.tvvideoms.com
10.1.6.10/29,ro-canal-2.sdata.sco.woode.arkena.com,active,ro-canal-2.sdata.sco.woode.tvvideoms.com
